Lead_ID,F2,F3,F4,F5,F7,F8,F9,F10,F11,F12,F13,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,F72,F73,F74,F75,F76,F77,F78,F79,F80,F81,F82,F83,F84,F85,F86,F87,F88,F89,F90,F91,F92,F93,F94,F95,F96,F97,F98,F99,F100,F101,F102,F103,F104,F105,F106,F107,F108,F109,F110,F111,F112,F113,F114,F115,F117,Label
197071705,,2024-09-21 0:32,,6,25512,2,3,55,0,0,0,0,,,2,2,1,,,270,200,1.04,0,,62.79452055,56.20915033,0,0,1,0,0,0,,62.79452055,56.20915033,2,120,7,0.52,0,0,,62.79452055,56.20915033,2,150,7,0.52,0,0,,2,0,0,0.7241666667,,,,,,,,,,6,9,9,0,12,9,,,,,4,7,4,4,7,4,0,13,9,,,,,0,12,9,4,7,4,4,7,4,4,7,4,4,7,4,,,,,,,,,8534,,0,0
197071710,,2024-09-21 0:55,,2,25517,2,1,56,0,0,0,0,,,1,1,,,,90,36,0.26,0,25,62.07475308,69.12013536,0,90,4,0.26,0,0,25,62.07475308,69.12013536,2,90,4,0.26,0,0,25,62.07475308,69.12013536,2,90,4,0.26,0,0,25,2,0,0,,,,,,,,,,,6,9,9,0,12,9,,,,,0,12,3,0,12,3,0,12,9,,,,,0,12,9,0,12,3,0,12,3,0,12,3,0,12,3,,,,,,,,,8549,,0,0
197071711,1966-01-01 0:00:00,2024-09-21 0:49,1,4,25516,4,6,57,0,0,0,0,,,5,3,1,,3,2760,2520,11.44,0,26,58.2756091,59.02123264,0,120,7,0.52,0,0,30,59.33305449,62.67523364,2,120,3,0.52,0,0,22,57.21816371,55.36723164,1,120,7,0.52,0,0,30,2,3,0.5,18.905,,,,,,,,,,6,9,9,2,11,9,,,,,3,2,5,3,2,5,6,10,9,,,,,6,10,9,5,10,6,5,10,6,5,10,6,5,10,6,,,,,,,,,7473,,0,0
197071715,,2024-09-21 1:15,,20,25511,2,51,58,0,39.3442623,39.3442623,0,49,49,51,51,,,49,4650,2688,13.78,0,,57.27544209,61.59836066,0,90,3,0.26,0,0,,57.27544209,61.59836066,2,120,7,0.52,0,0,,57.27544209,61.59836066,2,90,3,0.26,0,0,,2,6,0.1176470588,3.320833333,,,,,,,,,,6,9,9,0,12,9,,,,,3,9,12,3,9,12,0,10,9,,,,,0,10,9,3,9,12,3,9,12,3,9,12,3,9,12,,,,,,,,,9353,,0,0
197071717,,2024-09-21 1:05,,2,25512,2,3,59,0,0,0,0,,,1,1,2,,,240,222,1.3,0,26.33333333,55.23669616,54.0951689,0,0,1,0.26,0,0,35,51.27376108,51.55104343,2,240,7,1.04,0,0,22,57.21816371,55.36723164,1,240,7,1.04,0,0,22,1,2,0.6666666667,10.83722222,,,,,,,,,,6,9,9,2,10,9,,,,,3,2,5,3,2,5,5,8,9,,,,,2,10,9,0,9,6,0,9,6,3,2,5,3,2,5,,,,,,,,,2354,,0,0
197071718,,2024-09-21 1:19,,4,25512,1,6,60,0,0,0,0,,,2,2,4,,,360,330,1.56,0,,59.87817955,61.91612578,0,0,1,0,0,0,,58.72651656,60.43956044,2,0,1,0,0,0,,65.63649448,69.29895246,2,270,7,1.04,0,0,,2,3,0.5,14.49666667,,,,,,,,,,6,9,9,0,11,9,,,,,2,17,12,2,17,12,3,12,9,,,,,1,14,9,3,13,12,3,13,12,3,13,12,3,13,12,,,,,,,,,7350,,0,0
197071720,,2024-09-21 1:25,,4,25517,1,2,61,0,0,0,0,,,1,,1,,,120,45,0.26,0,,49.88179669,0,0,120,4,0.26,0,0,,49.88179669,0,2,0,1,0,0,0,,49.88179669,0,2,120,4,0.26,0,0,,2,0,0,5.160277778,,,,,,,,,,6,9,9,6,8,9,,,,,2,6,1,2,6,1,6,13,9,,,,,6,13,9,2,6,1,2,6,1,2,6,1,2,6,1,,,,,,,,,82966,,0,0
197071721,,2024-09-21 1:21,,21,25517,1,1,62,0,0,0,0,,,1,,,,,90,39,0.52,0,,49.88179669,0,0,90,4,0.52,0,0,,49.88179669,0,2,90,4,0.52,0,0,,49.88179669,0,2,90,4,0.52,0,0,,2,0,0,,,,,,,,,,,6,9,9,6,8,9,,,,,2,6,1,2,6,1,6,8,9,,,,,6,8,9,2,6,1,2,6,1,2,6,1,2,6,1,,,,,,,,,83032,,0,0
197071723,,2024-09-21 1:27,,6,25517,1,3,63,0,0,0,0,,,1,1,2,,,60,12,0.26,0,34,59.19014485,62.50059056,0,60,4,0.26,0,0,,57.27544209,61.59836066,2,0,1,0,0,0,34,60.14749623,62.9517055,2,60,4,0.26,0,0,,2,0,0,11.4325,,,,,,,,,,6,9,9,0,11,9,,,,,3,5,11,3,5,11,1,10,9,,,,,1,10,9,3,9,12,3,9,12,3,9,12,3,9,12,,,,,,,,,7696,,0,0
197071726,,2024-09-21 1:46,,2,25512,2,3,64,0,0,0,0,,,1,1,2,,,120,89,0.52,0,25,58.87521242,64.10561889,0,0,1,0,0,0,25,62.07475308,69.12013536,2,120,7,0.52,0,0,,57.27544209,61.59836066,2,120,7,0.52,0,0,,2,2,0.6666666667,10.89138889,,,,,,,,,,6,9,9,0,12,9,,,,,3,9,12,3,9,12,3,10,9,,,,,0,12,9,0,12,3,0,12,3,3,9,12,3,9,12,,,,,,,,,9951,,0,0
197071730,1979-01-01 0:00:00,2024-09-21 1:55,1,6,25516,2,4,65,0,0,0,0,,,4,4,,,1,630,411,2.6,0,25,62.07475308,69.12013536,0,240,3,1.04,0,0,25,62.07475308,69.12013536,2,240,4,0.78,0,0,25,62.07475308,69.12013536,2,240,3,1.04,0,0,25,2,10,2.5,14.83805556,,,,,,,,,,6,9,9,0,12,9,,,,,0,12,3,0,12,3,4,8,10,,,,,4,8,10,0,12,3,0,12,3,0,12,3,0,12,3,,,,,,,,,9013,,0,0
197071734,,2024-09-21 2:08,,20,25516,1,2,66,0,0,0,0,,,1,1,1,,,90,56,0.26,0,,46.17923513,45.74626866,0,90,4,0.26,0,0,,46.17923513,45.74626866,3,0,1,0,0,0,,46.17923513,45.74626866,3,90,4,0.26,0,0,,3,0,0,0.7172222222,,,,,,,,,,6,9,9,2,11,9,,,,,2,13,8,2,13,8,2,12,9,,,,,2,12,9,2,13,8,2,13,8,2,13,8,2,13,8,,,,,,,,,7566,,0,0
197071739,1992-07-22 0:00:00,2024-09-21 2:10,1,12,34158,5,3,67,0,0,0,0,,,2,1,1,,1,180,94,0.78,0,34,59.70277036,62.96037957,0,120,3,0.52,0,0,34,60.14749623,62.9517055,2,0,1,0,0,0,,58.81331861,62.97772771,2,120,3,0.52,0,0,34,2,12,4,1.574444444,,,,,,,,,,6,9,9,0,12,9,,,,,5,14,7,5,14,7,5,15,10,,,,,5,15,10,3,5,11,3,5,11,3,5,11,3,5,11,,,,,,,,,8763,,0,0
197071741,,2024-09-21 2:44,,6,25516,2,3,68,0,0,0,0,,,3,3,,,,300,189,1.04,0,,44.44444444,58.90410959,0,90,7,0.26,0,0,,44.44444444,58.90410959,3,150,7,0.52,0,0,,44.44444444,58.90410959,3,90,7,0.26,0,0,,3,1,0.3333333333,22.33555556,,,,,,,,,,6,9,9,0,11,9,,,,,4,9,6,4,9,6,2,8,9,,,,,2,8,9,4,9,6,4,9,6,4,9,6,4,9,6,,,,,,,,,7651,,0,0
197071744,,2024-09-21 2:53,,2,25516,2,3,69,0,0,0,0,,,1,1,2,,1,180,148,1.04,0,29.5,60.31625529,64.1704671,0,180,3,0.78,0,0,,58.72651656,60.43956044,2,0,1,0,0,0,34,60.14749623,62.9517055,2,180,3,0.78,0,0,,2,0,0,11.40027778,,,,,,,,,,6,9,9,0,11,9,,,,,3,5,11,3,5,11,1,10,9,,,,,1,10,9,3,13,12,3,13,12,3,13,12,3,13,12,,,,,,,,,7764,,0,0
197071745,,2024-09-21 2:47,,2,25517,1,3,70,0,0,0,0,,,2,2,1,,,330,220,1.3,0,30,54.40619811,56.87469971,0,150,4,0.52,0,0,30,59.33305449,62.67523364,2,0,1,0,0,0,,44.55248536,45.27363184,1,150,4,0.52,0,0,30,2,0,0,8.676944444,,,,,,,,,,6,9,9,2,11,9,,,,,3,9,1,3,9,1,3,5,9,,,,,3,5,9,5,10,6,5,10,6,5,10,6,5,10,6,,,,,,,,,7209,,0,0
197071751,,2024-09-21 3:19,,16,25512,2,4,71,0,0,0,0,,,3,2,1,,1,690,459,2.34,0,,49.88179669,0,0,0,1,0,0,0,,49.88179669,0,2,210,3,0.78,0,0,,49.88179669,0,2,390,7,1.3,0,0,,2,4,1,9.701944444,,,,,,,,,,6,9,9,6,8,9,,,,,2,6,1,2,6,1,3,13,9,,,,,3,6,9,2,6,1,2,6,1,2,6,1,2,6,1,,,,,,,,,81808,,0,0
197071755,,2024-09-21 4:19,,8,25517,1,2,72,0,0,0,0,,,2,2,,,,360,227,1.56,0,,58.81331861,62.97772771,0,90,4,0.26,0,0,,58.81331861,62.97772771,2,270,7,1.3,0,0,,58.81331861,62.97772771,2,90,4,0.26,0,0,,2,4,2,0.07277777778,,,,,,,,,,6,9,9,0,12,9,,,,,5,14,7,5,14,7,4,12,9,,,,,4,12,9,5,14,7,5,14,7,5,14,7,5,14,7,,,,,,,,,9350,,0,0
197071756,,2024-09-21 4:14,,4,25511,1,2,73,0,0,0,0,,,1,,1,,1,150,120,0.52,0,,49.88179669,0,0,150,3,0.52,0,0,,49.88179669,0,2,0,1,0,0,0,,49.88179669,0,2,150,3,0.52,0,0,,2,0,0,5.327777778,,,,,,,,,,6,9,9,6,8,9,,,,,2,6,1,2,6,1,6,13,9,,,,,6,13,9,2,6,1,2,6,1,2,6,1,2,6,1,,,,,,,,,81687,,0,0
197071760,,2024-09-21 5:14,,2,25512,2,6,74,0,0,0,0,,,2,2,4,,,180,81,0.78,0,25,61.0594367,65.80752236,0,0,1,0,0,0,,59.23664122,58.53455454,3,0,1,0,0,0,25,62.07475308,69.12013536,2,90,4,0.26,0,0,25,2,6,1,4.867222222,,,,,,,,,,6,9,9,0,11,9,,,,,0,12,3,0,12,3,6,12,9,,,,,0,14,9,2,16,7,2,16,7,0,12,3,0,12,3,,,,,,,,,7848,,0,0
197071763,,2024-09-22 5:53,,22,25517,2,1,75,0,0,0,0,,,1,1,,,,120,44,0.26,0,36,54.00057493,52.94378043,0,120,4,0.26,0,0,36,54.00057493,52.94378043,2,120,4,0.26,0,0,36,54.00057493,52.94378043,2,120,4,0.26,0,0,36,2,0,0,,,,,,,,,,,6,9,9,2,10,9,,,,,1,13,3,1,13,3,2,10,9,,,,,2,10,9,1,13,3,1,13,3,1,13,3,1,13,3,,,,,,,,,1551,,0,0
197071764,,2024-09-22 6:04,,23,25517,1,2,76,0,0,0,0,,,2,2,,,,450,354,2.08,0,,65.63649448,69.29895246,0,180,4,0.78,0,0,,65.63649448,69.29895246,2,270,7,1.3,0,0,,65.63649448,69.29895246,2,180,4,0.78,0,0,,2,0,0,0.6416666667,,,,,,,,,,6,9,9,0,12,9,,,,,2,17,12,2,17,12,0,13,9,,,,,0,13,9,2,17,12,2,17,12,2,17,12,2,17,12,,,,,,,,,9975,,0,0
197071772,,2024-09-22 6:37,,2,25511,2,2,77,0,0,0,0,,,2,2,,,1,270,198,1.04,0,,62.79452055,56.20915033,0,120,3,0.52,0,0,,62.79452055,56.20915033,2,150,7,0.52,0,0,,62.79452055,56.20915033,2,120,3,0.52,0,0,,2,0,0,0.5483333333,,,,,,,,,,6,9,9,0,12,9,,,,,4,7,4,4,7,4,0,12,9,,,,,0,12,9,4,7,4,4,7,4,4,7,4,4,7,4,,,,,,,,,9592,,0,0
197071773,,2024-09-22 6:36,,,25511,2,1,78,0,0,0,0,,,1,1,,,1,150,110,0.52,0,,54.1824635,57.28034772,0,150,3,0.52,0,0,,54.1824635,57.28034772,2,150,3,0.52,0,0,,54.1824635,57.28034772,2,150,3,0.52,0,0,,2,0,0,,,,,,,,,,,6,9,9,2,10,9,,,,,4,7,3,4,7,3,2,10,9,,,,,2,10,9,4,7,3,4,7,3,4,7,3,4,7,3,,,,,,,,,1920,,0,0
197071776,,2024-09-22 6:34,,24,25517,2,1,79,0,0,0,0,,,1,1,,,1,60,29,0.26,0,34,60.14749623,62.9517055,0,60,3,0.26,0,0,34,60.14749623,62.9517055,2,60,3,0.26,0,0,34,60.14749623,62.9517055,2,60,3,0.26,0,0,34,2,0,0,,,,,,,,,,,6,9,9,0,11,9,,,,,3,5,11,3,5,11,0,11,9,,,,,0,11,9,3,5,11,3,5,11,3,5,11,3,5,11,,,,,,,,,4842,,0,0
197071777,,2024-09-22 6:41,,6,25512,1,3,80,0,0,0,0,,,,,3,,,0,0,0,0,30,51.39103323,18.63330272,0,0,1,0,0,0,,49.88179669,0,2,0,1,0,0,0,,49.88179669,0,2,,,,,,,,0,0,3.468611111,,,,,,,,,,6,9,9,6,8,9,,,,,2,6,1,2,6,1,6,15,9,,,,,,,,2,6,1,2,6,1,,,,,,,,,,,,,,,81384,,0,0
197071786,,2024-09-22 7:03,,2,25517,2,4,81,0,0,0,0,,,4,3,,,,780,559,2.86,0,,51.051736,55.25138194,0,120,4,0.26,0,0,,51.051736,55.25138194,2,180,7,0.78,0,0,,51.051736,55.25138194,2,120,4,0.26,0,0,,2,5,1.25,17.74944444,,,,,,,,,,6,9,9,2,10,9,,,,,4,11,9,4,11,9,0,15,9,,,,,0,15,9,4,11,9,4,11,9,4,11,9,4,11,9,,,,,,,,,1539,,0,0
197071793,,2024-09-22 7:17,,,25517,2,4,82,0,0,0,0,,,4,4,,,2,330,106,1.56,0,,55.22110006,61.95932318,0,90,4,0.52,0,0,,58.81331861,62.97772771,2,60,3,0.26,0,0,,44.44444444,58.90410959,3,90,4,0.52,0,0,,2,31,7.75,8.273055556,,,,,,,,,,6,9,9,0,10,9,,,,,4,9,6,4,9,6,3,11,10,,,,,3,11,10,5,14,7,5,14,7,5,14,7,5,14,7,,,,,,,,,4494,,0,0
197071802,,2024-09-22 7:21,,2,25516,2,3,83,0,0,0,0,,,2,1,1,,,240,170,1.3,0,,47.8551035,16.87413555,0,90,7,0.52,0,0,,43.80171711,50.62240664,2,150,7,0.78,0,0,,49.88179669,0,2,90,7,0.52,0,0,,2,1,0.3333333333,13.265,,,,,,,,,,6,9,9,6,7,9,,,,,2,6,1,2,6,1,0,10,9,,,,,0,10,9,0,6,4,0,6,4,0,6,4,0,6,4,,,,,,,,,79221,,0,0
197071803,,2024-09-22 7:25,,6,25511,2,1,84,0,0,0,0,,,1,1,,,1,90,68,0.52,0,,44.55248536,45.27363184,0,90,3,0.52,0,0,,44.55248536,45.27363184,1,90,3,0.52,0,0,,44.55248536,45.27363184,1,90,3,0.52,0,0,,1,0,0,,,,,,,,,,,6,9,9,2,7,9,,,,,3,9,1,3,9,1,2,7,9,,,,,2,7,9,3,9,1,3,9,1,3,9,1,3,9,1,,,,,,,,,78679,,0,0
197071806,,2024-09-22 7:25,,16,25517,2,4,85,0,0,0,0,,,1,,3,,,330,224,1.3,0,30,53.2775789,41.92493113,0,0,1,0,0,0,,49.88179669,0,2,330,4,1.3,0,0,30,54.40950631,55.89990817,2,330,4,1.3,0,0,30,2,35,8.75,17.68361111,,,,,,,,,,6,9,9,6,7,9,,,,,1,9,3,1,9,3,6,12,10,,,,,6,7,9,2,6,1,2,6,1,1,9,3,1,9,3,,,,,,,,,79382,,0,0
197071809,,2024-09-22 7:31,,6,25517,2,3,86,0,0,0,0,,,3,3,,,1,570,368,2.34,0,,54.1824635,57.28034772,0,90,4,0.52,0,0,,54.1824635,57.28034772,2,210,7,0.78,0,0,,54.1824635,57.28034772,2,90,4,0.52,0,0,,2,5,1.666666667,22.36444444,,,,,,,,,,6,9,9,2,7,9,,,,,4,7,3,4,7,3,1,4,10,,,,,1,4,10,4,7,3,4,7,3,4,7,3,4,7,3,,,,,,,,,78637,,0,0
197071810,,2024-09-22 7:31,,23,25517,2,2,87,0,0,0,0,,,1,,1,,,180,121,0.78,0,30,52.1456515,27.94995409,0,180,4,0.78,0,0,30,54.40950631,55.89990817,2,0,1,0,0,0,,49.88179669,0,2,180,4,0.78,0,0,30,2,0,0,3.356666667,,,,,,,,,,6,9,9,6,7,9,,,,,2,6,1,2,6,1,6,11,9,,,,,6,11,9,1,9,3,1,9,3,1,9,3,1,9,3,,,,,,,,,79103,,0,0
197071811,,2024-09-22 7:31,,,25512,1,3,88,0,0,0,0,,,1,,2,,,120,85,0.52,0,30,52.90026977,37.26660545,0,0,1,0,0,0,30,54.40950631,55.89990817,2,0,1,0,0,0,,49.88179669,0,2,120,7,0.52,0,0,30,2,0,0,2.164722222,,,,,,,,,,6,9,9,6,7,9,,,,,2,6,1,2,6,1,6,12,9,,,,,6,11,9,1,9,3,1,9,3,1,9,3,1,9,3,,,,,,,,,79129,,0,0
197071814,,2024-09-22 7:41,,6,25517,2,5,89,0,0,0,0,,,2,,3,,,270,99,1.56,0,30,59.33305449,62.67523364,0,120,4,0.52,0,0,30,59.33305449,62.67523364,2,0,1,0.26,0,0,30,59.33305449,62.67523364,2,120,4,0.52,0,0,30,2,10,2,12.73777778,,,,,,,,,,6,9,9,2,7,9,,,,,5,10,6,5,10,6,5,10,10,,,,,5,10,10,5,10,6,5,10,6,5,10,6,5,10,6,,,,,,,,,78600,,0,0
197071815,,2024-09-22 7:44,,7,1655,2,2,90,0,0,0,0,,,2,1,,,,210,120,0.78,0,,56.50945181,59.73782046,0,90,4,0.26,0,0,,55.74346153,57.87728027,3,120,4,0.52,0,0,,57.27544209,61.59836066,2,90,4,0.26,0,0,,3,11,5.5,19.1825,,,,,,,,,,6,9,9,0,10,9,,,,,3,9,12,3,9,12,5,6,10,,,,,5,6,10,5,12,7,5,12,7,5,12,7,5,12,7,,,,,,,,,4433,,0,0
197071817,,2024-09-22 7:46,,5,25517,1,2,91,0,0,0,0,,,1,1,1,,,120,79,0.52,0,34,62.89199536,66.12532898,0,120,4,0.52,0,0,,65.63649448,69.29895246,2,0,1,0,0,0,34,60.14749623,62.9517055,2,120,4,0.52,0,0,,2,0,0,3.082222222,,,,,,,,,,6,9,9,0,10,9,,,,,3,5,11,3,5,11,0,14,9,,,,,0,14,9,2,17,12,2,17,12,2,17,12,2,17,12,,,,,,,,,4456,,0,0
197071822,,2024-09-22 7:54,,2,25517,1,4,92,0,0,0,0,,,1,1,3,,,210,97,0.52,0,30,53.2775789,41.92493113,0,210,4,0.52,0,0,30,54.40950631,55.89990817,2,0,1,0,0,0,,49.88179669,0,2,210,4,0.52,0,0,30,2,7,1.75,15.205,,,,,,,,,,6,9,9,6,7,9,,,,,2,6,1,2,6,1,0,5,9,,,,,0,5,9,1,9,3,1,9,3,1,9,3,1,9,3,,,,,,,,,78768,,0,0
197071826,,2024-09-22 7:51,,5,25512,1,3,93,0,0,0,0,,,,,3,,,0,0,0,0,30,52.90026977,37.26660545,0,0,1,0,0,0,,49.88179669,0,2,0,1,0,0,0,30,54.40950631,55.89990817,2,,,,,,,,0,0,3.259722222,,,,,,,,,,6,9,9,6,7,9,,,,,1,9,3,1,9,3,6,13,9,,,,,,,,2,6,1,2,6,1,,,,,,,,,,,,,,,78230,,0,0
197071832,,2024-09-22 9:06,,6,25512,2,2,94,0,0,0,0,,,1,,1,,,150,55,0.78,0,30,59.33305449,62.67523364,0,0,1,0.26,0,0,30,59.33305449,62.67523364,2,150,7,0.52,0,0,30,59.33305449,62.67523364,2,150,7,0.52,0,0,30,2,0,0,5.454166667,,,,,,,,,,6,9,9,6,5,9,,,,,5,10,6,5,10,6,6,10,9,,,,,6,5,9,5,10,6,5,10,6,5,10,6,5,10,6,,,,,,,,,69748,,0,0
197071835,,2024-09-22 9:07,,2,25512,2,4,95,0,0,0,0,,,1,1,3,,1,180,131,0.78,0,28,62.48337422,67.62273217,0,0,1,0,0,0,25,62.07475308,69.12013536,2,180,3,0.78,0,0,34,60.14749623,62.9517055,2,180,3,0.78,0,0,34,2,6,1.5,5.927777778,,,,,,,,,,6,9,9,0,11,9,,,,,3,5,11,3,5,11,0,5,9,,,,,0,11,9,0,12,3,0,12,3,3,5,11,3,5,11,,,,,,,,,6028,,0,0
197073271,,2024-09-22 9:15,,6,25517,1,4,96,0,0,0,0,,,3,3,1,,,1170,968,4.94,0,,65.63649448,69.29895246,0,300,4,1.3,0,0,,65.63649448,69.29895246,2,330,4,1.3,0,0,,65.63649448,69.29895246,2,300,4,1.3,0,0,,2,10,2.5,15.67055556,,,,,,,,,,6,9,9,0,11,9,,,,,2,17,12,2,17,12,4,10,10,,,,,4,10,10,2,17,12,2,17,12,2,17,12,2,17,12,,,,,,,,,6494,,0,0
197074430,1985-08-16 0:00:00,2024-09-22 9:18,2,6,25517,2,6,97,0,0,0,0,,,5,1,1,,,390,152,2.34,0,,54.1824635,57.28034772,0,90,4,0.26,0,0,,54.1824635,57.28034772,2,60,4,0.52,0,0,,54.1824635,57.28034772,2,90,4,0.26,0,0,,2,7,1.166666667,14.22638889,,,,,,,,,,6,9,9,6,4,9,,,,,4,7,3,4,7,3,0,3,9,,,,,0,3,9,4,7,3,4,7,3,4,7,3,4,7,3,,,,,,,,,67088,,0,0
197076455,2002-06-09 0:00:00,2024-09-22 9:22,1,,25512,6,9,98,0,0,0,0,,,3,1,6,,,450,206,1.56,0,30,50.38487554,6.211100908,0,0,1,0,0,0,,49.88179669,0,2,0,1,0,0,0,30,54.40950631,55.89990817,2,90,4,0.26,0,0,,2,12,1.333333333,12.96416667,,,,,,,,,,6,10,9,6,7,9,,,,,1,9,3,1,9,3,4,14,10,,,,,3,5,9,2,6,1,2,6,1,2,6,1,2,6,1,,,,,,,,,75814,,0,0
197076621,2001-01-01 0:00:00,2024-09-22 9:26,,15,25517,2,3,99,0,0,0,0,,,2,2,1,,,540,360,1.82,0,34,59.25804448,62.96905364,0,90,4,0.26,0,0,,58.81331861,62.97772771,2,0,1,0,0,0,34,60.14749623,62.9517055,2,90,4,0.26,0,0,,2,8,2.666666667,8.415,,,,,,,,,,6,10,9,0,11,9,,,,,3,5,11,3,5,11,2,3,10,,,,,2,3,10,5,14,7,5,14,7,5,14,7,5,14,7,,,,,,,,,3296,,0,0
197076762,2000-09-15 0:00:00,2024-09-22 9:34,1,2,981,3,3,100,0,0,0,0,,,2,2,1,1,,1620,1539,6.76,0,28,61.43233413,67.06399208,0,1410,2,5.98,0,0,25,62.07475308,69.12013536,2,0,1,0,0,0,34,60.14749623,62.9517055,2,1410,2,5.98,0,0,25,2,1,0.3333333333,20.62722222,,,,,,,,,,6,10,9,0,10,9,,,,,3,5,11,3,5,11,2,4,9,,,,,2,4,9,0,12,3,0,12,3,0,12,3,0,12,3,,,,,,,,,2080,,0,1
197076764,1992-02-09 0:00:00,2024-09-22 9:34,1,2,25517,7,6,101,0,0,0,0,,,4,2,2,,,1350,1072,5.72,0,,65.16283216,67.11731877,0,870,4,3.64,0,0,,65.63649448,69.29895246,2,120,7,0.52,0,0,,62.79452055,56.20915033,2,870,4,3.64,0,0,,2,2,0.3333333333,14.38444444,,,,,,,,,,6,10,9,6,6,9,,,,,4,7,4,4,7,4,2,6,9,,,,,2,6,9,2,17,12,2,17,12,2,17,12,2,17,12,,,,,,,,,72957,,0,0
197076864,,2024-09-22 9:40,,2,25512,1,3,102,0,0,0,0,,,,,3,,,0,0,0,0,,49.88179669,0,0,0,1,0,0,0,,49.88179669,0,2,0,1,0,0,0,,49.88179669,0,2,,,,,,,,0,0,3.338333333,,,,,,,,,,6,10,9,6,6,9,,,,,2,6,1,2,6,1,6,13,9,,,,,,,,2,6,1,2,6,1,,,,,,,,,,,,,,,74664,,0,0
197077034,,2024-09-22 9:42,,4,25517,2,1,103,0,0,0,0,,,1,,,,,150,92,0.78,0,,65.63649448,69.29895246,0,150,4,0.78,0,0,,65.63649448,69.29895246,2,150,4,0.78,0,0,,65.63649448,69.29895246,2,150,4,0.78,0,0,,2,0,0,,,,,,,,,,,6,10,9,6,5,9,,,,,2,17,12,2,17,12,6,5,9,,,,,6,5,9,2,17,12,2,17,12,2,17,12,2,17,12,,,,,,,,,70224,,0,0
197077065,,2024-09-22 9:38,,25,25517,1,7,104,0,0,0,0,,,5,2,2,,3,1140,958,4.68,0,30,50.52861235,7.985701168,0,120,3,0.52,0,0,30,54.40950631,55.89990817,2,210,3,0.78,0,0,,49.88179669,0,2,120,3,0.52,0,0,30,2,14,2,8.288888889,,,,,,,,,,6,10,9,6,4,9,,,,,2,6,1,2,6,1,6,6,10,,,,,6,6,10,1,9,3,1,9,3,1,9,3,1,9,3,,,,,,,,,67341,,0,0
197077094,,2024-09-22 9:44,,26,25512,2,3,105,0,0,0,0,,,,,3,,,0,0,0,0,25,61.66222988,66.67248283,0,0,1,0,0,0,25,62.07475308,69.12013536,2,0,1,0,0,0,,65.63649448,69.29895246,2,,,,,,,,2,0.6666666667,2.462777778,,,,,,,,,,6,10,9,6,5,9,,,,,2,17,12,2,17,12,1,10,9,,,,,,,,0,12,3,0,12,3,,,,,,,,,,,,,,,69651,,0,0
197077121,,2024-09-22 9:45,,6,25516,2,4,106,0,0,0,0,,,2,1,2,,,240,194,1.56,0,30,50.6256316,40.60555575,0,150,4,0.78,0,0,30,54.40950631,55.89990817,2,90,7,0.52,0,0,,49.88179669,0,2,150,4,0.78,0,0,30,2,2,0.5,18.64166667,,,,,,,,,,6,10,9,6,6,9,,,,,2,6,1,2,6,1,1,14,9,,,,,1,14,9,1,9,3,1,9,3,1,9,3,1,9,3,,,,,,,,,74238,,0,0
197077122,1988-01-01 0:00:00,2024-09-22 9:45,1,6,25517,2,5,107,0,0,0,0,,,2,1,3,,,360,257,1.56,0,36,55.44444683,56.52929176,0,180,4,0.78,0,0,,60.67426872,57.86163522,1,0,1,0,0,0,,54.1824635,57.28034772,2,180,4,0.78,0,0,,1,28,5.6,0.2091666667,,,,,,,,,,6,10,9,6,4,9,,,,,4,7,3,4,7,3,6,5,10,,,,,6,5,10,1,18,1,1,18,1,1,18,1,1,18,1,,,,,,,,,66771,,0,0
197077297,,2024-09-22 9:46,,16,25517,1,6,108,0,0,0,0,,,4,3,2,,,1200,941,4.68,0,30,51.39103323,18.63330272,0,90,4,0.26,0,0,,49.88179669,0,2,360,7,1.3,0,0,30,54.40950631,55.89990817,2,90,4,0.26,0,0,,2,8,1.333333333,18.70361111,,,,,,,,,,6,10,9,6,6,9,,,,,1,9,3,1,9,3,1,4,10,,,,,1,4,10,2,6,1,2,6,1,2,6,1,2,6,1,,,,,,,,,73932,,0,0
197077298,,2024-09-22 9:46,,5,25517,2,3,109,0,0,0,0,,,2,,1,,,180,19,0.52,0,,49.88179669,0,0,60,4,0.26,0,0,,49.88179669,0,2,120,4,0.26,0,0,,49.88179669,0,2,60,4,0.26,0,0,,2,7,2.333333333,12.17416667,,,,,,,,,,6,10,9,6,6,9,,,,,2,6,1,2,6,1,6,7,9,,,,,6,7,9,2,6,1,2,6,1,2,6,1,2,6,1,,,,,,,,,73796,,0,0
197077300,1963-02-08 0:00:00,2024-09-22 9:46,1,2,981,3,3,110,0,0,0,0,,,3,2,,,1,450,214,1.3,0,30,54.40950631,55.89990817,0,120,3,0.26,0,0,30,54.40950631,55.89990817,2,180,4,0.52,0,0,30,54.40950631,55.89990817,2,120,3,0.26,0,0,30,2,1,0.3333333333,13.83,,,,,,,,,,6,10,9,6,6,9,,,,,1,9,3,1,9,3,0,10,9,,,,,0,10,9,1,9,3,1,9,3,1,9,3,1,9,3,,,,,,,,,73721,,0,1
